   5.0645414300000002e-01	   1.6333344300000000e-02	   6.5620229399999996e-01	
   5.1220603499999995e-01	   1.8833223199999999e-02	   6.5520922199999998e-01	
   5.1793257999999998e-01	   2.1563191799999999e-02	   6.5410854500000004e-01	
   5.2363298999999996e-01	   2.4531646800000001e-02	   6.5290062900000001e-01	
   5.2930647399999997e-01	   2.7746873500000001e-02	   6.5158601000000005e-01	
   5.3495224399999997e-01	   3.1217030000000000e-02	   6.5016539600000001e-01	
   5.4056950999999998e-01	   3.4950131000000002e-02	   6.4863966799999995e-01	
   5.4615749400000002e-01	   3.8954033399999997e-02	   6.4700988400000004e-01	
   5.5171542299999998e-01	   4.3136479499999998e-02	   6.4527727499999998e-01	
   5.5724253800000001e-01	   4.7330758500000000e-02	   6.4344325000000002e-01	
   5.6273809600000002e-01	   5.1544809200000000e-02	   6.4150938899999999e-01	
   5.6820137199999998e-01	   5.5777670600000002e-02	   6.3947743999999995e-01	
   5.7363185900000002e-01	   6.0028136900000001e-02	   6.3734884100000000e-01	
   5.7902868200000002e-01	   6.4295554699999993e-02	   6.3512610800000002e-01	
   5.8439113700000000e-01	   6.8579026099999996e-02	   6.3281160800000003e-01	
   5.8971860600000003e-01	   7.2877587499999993e-02	   6.3040772700000003e-01	
   5.9501050499999997e-01	   7.7190287799999993e-02	   6.2791699199999995e-01	
   6.0026628299999996e-01	   8.1516189500000003e-02	   6.2534205799999998e-01	
   6.0548542800000005e-01	   8.5854371299999996e-02	   6.2268570300000003e-01	
   6.1066746900000002e-01	   9.0203930299999999e-02	   6.1995081100000005e-01	
   6.1581197399999998e-01	   9.4563983800000001e-02	   6.1714036699999997e-01	
   6.2091855500000004e-01	   9.8933672099999995e-02	   6.1425744000000004e-01	
   6.2598686900000000e-01	   1.0331216000000000e-01	   6.1130517399999995e-01	
   6.3101661499999995e-01	   1.0769864100000000e-01	   6.0828677399999997e-01	
   6.3600754299999995e-01	   1.1209233500000000e-01	   6.0520549099999998e-01	
   6.4095944400000004e-01	   1.1649249500000000e-01	   6.0206461099999997e-01	
   6.4587215799999997e-01	   1.2089840500000000e-01	   5.9886744199999997e-01	
   6.5074557099999997e-01	   1.2530938400000000e-01	   5.9561730000000002e-01	
   6.5557961499999995e-01	   1.2972478500000001e-01	   5.9231749400000000e-01	
   6.6037426600000004e-01	   1.3414399699999999e-01	   5.8897131800000002e-01	
   6.6512949300000002e-01	   1.3856642799999999e-01	   5.8558230099999997e-01	
   6.6984538500000002e-01	   1.4299154000000000e-01	   5.8215357199999995e-01	
   6.7452206000000003e-01	   1.4741883500000000e-01	   5.7868824699999999e-01	
   6.7915966400000005e-01	   1.5184785100000001e-01	   5.7518943099999997e-01	
   6.8375838400000000e-01	   1.5627816300000000e-01	   5.7166015800000003e-01	
   6.8831843999999998e-01	   1.6070938700000001e-01	   5.6810338000000005e-01	
   6.9284008799999997e-01	   1.6514117400000000e-01	   5.6452195800000005e-01	
   6.9732361499999995e-01	   1.6957321500000000e-01	   5.6091865900000004e-01	
   7.0176933399999997e-01	   1.7400523600000001e-01	   5.5729614400000005e-01	
   7.0617759000000002e-01	   1.7843700000000001e-01	   5.5365697000000003e-01	
   7.1054874700000004e-01	   1.8286830600000001e-01	   5.5000357899999996e-01	
   7.1488319499999997e-01	   1.8729898600000000e-01	   5.4633829899999997e-01	
   7.1918133900000003e-01	   1.9172890600000000e-01	   5.4266333800000000e-01	
   7.2344360399999996e-01	   1.9615796199999999e-01	   5.3898078599999999e-01	
   7.2767042800000004e-01	   2.0058608600000000e-01	   5.3529261200000000e-01	
   7.3186223100000003e-01	   2.0501317399999999e-01	   5.3160099500000002e-01	
   7.3601942399999998e-01	   2.0943907100000000e-01	   5.2790843399999998e-01	
   7.4014255699999998e-01	   2.1386396499999999e-01	   5.2421553300000001e-01	
   7.4423210200000001e-01	   2.1828789900000001e-01	   5.2052376600000005e-01	
   7.4828853299999998e-01	   2.2271094200000000e-01	   5.1683449500000000e-01	
   7.5231232100000001e-01	   2.2713318699999999e-01	   5.1314896300000001e-01	
   7.5630393699999998e-01	   2.3155474900000000e-01	   5.0946830499999995e-01	
   7.6026384899999999e-01	   2.3597576500000000e-01	   5.0579354300000001e-01	
   7.6419251600000004e-01	   2.4039639400000001e-01	   5.0212559899999998e-01	
   7.6809039099999998e-01	   2.4481681299999999e-01	   4.9846529000000001e-01	
   7.7195791599999997e-01	   2.4923722000000001e-01	   4.9481333799999999e-01	
   7.7579552200000002e-01	   2.5365779700000002e-01	   4.9117051699999997e-01	
   7.7960361400000000e-01	   2.5807839700000001e-01	   4.8753912399999999e-01	
   7.8338263600000002e-01	   2.6249966200000002e-01	   4.8391773199999999e-01	
   7.8713297800000004e-01	   2.6692185899999998e-01	   4.8030670199999997e-01	
   7.9085501499999999e-01	   2.7134526700000000e-01	   4.7670631899999999e-01	
   7.9454910099999998e-01	   2.7577017900000000e-01	   4.7311679800000001e-01	
   7.9821557700000001e-01	   2.8019690100000000e-01	   4.6953828600000003e-01	
   8.0185475799999995e-01	   2.8462575000000001e-01	   4.6597087100000001e-01	
   8.0546694500000005e-01	   2.8905705700000001e-01	   4.6241458000000002e-01	
   8.0905241900000002e-01	   2.9349111700000002e-01	   4.5886957699999997e-01	
   8.1261150599999998e-01	   2.9792786500000001e-01	   4.5533756500000000e-01	
   8.1614438199999995e-01	   3.0236813000000001e-01	   4.5181638499999999e-01	
   8.1965125500000002e-01	   3.0681228199999999e-01	   4.4830586100000003e-01	
   8.2313230900000001e-01	   3.1126070300000003e-01	   4.4480578100000001e-01	
   8.2658770599999998e-01	   3.1571378200000000e-01	   4.4131590100000001e-01	
   8.3001758400000003e-01	   3.2017191299999997e-01	   4.3783594700000000e-01	
   8.3342205300000005e-01	   3.2463549899999999e-01	   4.3436561600000001e-01	
   8.3680123699999998e-01	   3.2910483600000001e-01	   4.3090505200000001e-01	
   8.4015527599999995e-01	   3.3358010599999999e-01	   4.2745483600000000e-01	
   8.4348410299999999e-01	   3.3806210900000000e-01	   4.2401305900000003e-01	
   8.4678772599999996e-01	   3.4255127200000002e-01	   4.2057933300000000e-01	
   8.5006613200000003e-01	   3.4704802800000001e-01	   4.1715326400000002e-01	
   8.5331927900000004e-01	   3.5155281500000002e-01	   4.1373444500000001e-01	
   8.5654710300000003e-01	   3.5606607200000001e-01	   4.1032246900000002e-01	
   8.5974952000000004e-01	   3.6058822899999998e-01	   4.0691697500000001e-01	
   8.6292655900000004e-01	   3.6511940799999998e-01	   4.0351880899999998e-01	
   8.6607791999999995e-01	   3.6966044599999998e-01	   4.0012602700000000e-01	
   8.6920343600000005e-01	   3.7421179500000001e-01	   3.9673821100000001e-01	
   8.7230291699999996e-01	   3.7877390999999999e-01	   3.9335494700000001e-01	
   8.7537614900000005e-01	   3.8334724300000000e-01	   3.8997583200000002e-01	
   8.7842289500000004e-01	   3.8793224900000001e-01	   3.8660046799999997e-01	
   8.8144291600000002e-01	   3.9252933899999998e-01	   3.8322862200000002e-01	
   8.8443598199999995e-01	   3.9713887700000000e-01	   3.7986024600000001e-01	
   8.8740168200000002e-01	   4.0176151100000002e-01	   3.7649423199999998e-01	
   8.9033968699999999e-01	   4.0639769399999998e-01	   3.7313022800000001e-01	
   8.9324964699999998e-01	   4.1104787100000001e-01	   3.6976789300000001e-01	
   8.9613119100000005e-01	   4.1571248900000002e-01	   3.6640690700000000e-01	
   8.9898393099999996e-01	   4.2039198600000000e-01	   3.6304696500000000e-01	
   9.0180745500000004e-01	   4.2508680700000001e-01	   3.5968775800000002e-01	
   9.0460129499999997e-01	   4.2979744199999997e-01	   3.5632879600000000e-01	
   9.0736499500000001e-01	   4.3452433499999998e-01	   3.5296977699999998e-01	
   9.1009808800000003e-01	   4.3926790799999998e-01	   3.4961046899999998e-01	
   9.1280009500000003e-01	   4.4402857400000001e-01	   3.4625065599999999e-01	
   9.1547051800000001e-01	   4.4880674399999998e-01	   3.4289014800000001e-01	
   9.1810884800000003e-01	   4.5360281800000002e-01	   3.3952877100000001e-01	
   9.2071438299999997e-01	   4.5841742000000002e-01	   3.3616558200000002e-01	
   9.2328666000000004e-01	   4.6325082800000000e-01	   3.3280082700000002e-01	
   9.2582514599999999e-01	   4.6810338699999998e-01	   3.2943451200000001e-01	
   9.2832927499999995e-01	   4.7297546499999998e-01	   3.2606655000000001e-01	
   9.3079846899999996e-01	   4.7786741999999999e-01	   3.2269687600000002e-01	
   9.3323213999999999e-01	   4.8277960300000000e-01	   3.1932544400000001e-01	
   9.3562968400000002e-01	   4.8771235699999999e-01	   3.1595221099999998e-01	
   9.3799003400000003e-01	   4.9266654399999998e-01	   3.1257543999999998e-01	
   9.4031293900000001e-01	   4.9764203800000001e-01	   3.0919662799999997e-01	
   9.4259777099999997e-01	   5.0263914700000001e-01	   3.0581582400000001e-01	
   9.4484389300000005e-01	   5.0765816900000005e-01	   3.0243310099999998e-01	
   9.4705066199999999e-01	   5.1269938999999998e-01	   2.9904855499999999e-01	
   9.4921742700000000e-01	   5.1776308699999996e-01	   2.9566230799999998e-01	
   9.5134353000000005e-01	   5.2284952200000001e-01	   2.9227450599999999e-01	
   9.5342772499999995e-01	   5.2795955000000006e-01	   2.8888344500000002e-01	
   9.5546964000000001e-01	   5.3309308300000002e-01	   2.8549039100000001e-01	
   9.5746876999999997e-01	   5.3825017200000003e-01	   2.8209614900000002e-01	
   9.5942442999999999e-01	   5.4343103800000003e-01	   2.7870098999999998e-01	
   9.6133592999999995e-01	   5.4863589000000001e-01	   2.7530521400000002e-01	
   9.6320257300000001e-01	   5.5386493100000000e-01	   2.7190915900000001e-01	
   9.6502365599999995e-01	   5.5911834900000001e-01	   2.6851320000000001e-01	
   9.6679846999999997e-01	   5.6439632699999998e-01	   2.6511775199999998e-01	
   9.6852563899999999e-01	   5.6969963300000004e-01	   2.6172148800000000e-01	
   9.7020459299999995e-01	   5.7502827000000001e-01	   2.5832542400000003e-01	
   9.7183500700000003e-01	   5.8038201499999997e-01	   2.5493125599999999e-01	
   9.7341614499999995e-01	   5.8576101199999997e-01	   2.5153961499999999e-01	
   9.7494726200000004e-01	   5.9116539400000001e-01	   2.4815119999999999e-01	
   9.7642760600000000e-01	   5.9659528699999997e-01	   2.4476677499999999e-01	
   9.7785641599999995e-01	   6.0205081100000002e-01	   2.4138718600000000e-01	
   9.7923292200000001e-01	   6.0753207700000000e-01	   2.3801335900000001e-01	
   9.8055634400000002e-01	   6.1303918999999996e-01	   2.3464631599999999e-01	
   9.8182588999999998e-01	   6.1857225000000005e-01	   2.3128717800000001e-01	
   9.8304074200000002e-01	   6.2413136199999997e-01	   2.2793714100000001e-01	
   9.8419892399999998e-01	   6.2971751600000003e-01	   2.2459500600000001e-01	
   9.8530076000000000e-01	   6.3532987600000002e-01	   2.2126488899999999e-01	
   9.8634542100000000e-01	   6.4096850800000005e-01	   2.1794845600000001e-01	
   9.8733206699999998e-01	   6.4663347500000001e-01	   2.1464753200000000e-01	
   9.8825984600000005e-01	   6.5232483200000002e-01	   2.1136412199999999e-01	
   9.8912789300000004e-01	   6.5804262999999996e-01	   2.0810042600000001e-01	
   9.8993532799999995e-01	   6.6378691400000001e-01	   2.0485885500000001e-01	
   9.9068126099999998e-01	   6.6955772000000002e-01	   2.0164204899999999e-01	
   9.9136478699999997e-01	   6.7535508200000005e-01	   1.9845289999999999e-01	
   9.9198498999999996e-01	   6.8117902500000005e-01	   1.9529456700000000e-01	
   9.9254093899999996e-01	   6.8702956699999995e-01	   1.9217049999999999e-01	
   9.9303169300000005e-01	   6.9290671900000000e-01	   1.8908445900000001e-01	
   9.9345630200000001e-01	   6.9881048400000001e-01	   1.8604053700000001e-01	
   9.9381380200000002e-01	   7.0474085399999997e-01	   1.8304318000000000e-01	
   9.9410322600000001e-01	   7.1069781399999998e-01	   1.8009720700000001e-01	
   9.9432359599999998e-01	   7.1668133599999995e-01	   1.7720782600000001e-01	
   9.9447393399999995e-01	   7.2269137900000002e-01	   1.7438065599999999e-01	
   9.9455325999999999e-01	   7.2872789000000004e-01	   1.7162173300000000e-01	
   9.9456059399999996e-01	   7.3479079899999999e-01	   1.6893752200000001e-01	
   9.9449496400000004e-01	   7.4088001999999997e-01	   1.6633491800000000e-01	
   9.9435541100000002e-01	   7.4699544799999995e-01	   1.6382124300000001e-01	
   9.9414098900000003e-01	   7.5313695500000000e-01	   1.6140422600000001e-01	
   9.9385077799999999e-01	   7.5930439000000005e-01	   1.5909198399999999e-01	
   9.9348219000000004e-01	   7.6549855099999997e-01	   1.5689062500000001e-01	
   9.9303325099999995e-01	   7.7171983300000002e-01	   1.5480758300000000e-01	
   9.9250521400000002e-01	   7.7796677500000000e-01	   1.5285486200000001e-01	
   9.9189727000000005e-01	   7.8423911999999996e-01	   1.5104158100000001e-01	
   9.9120867999999995e-01	   7.9053656900000002e-01	   1.4937688499999999e-01	
   9.9043879300000004e-01	   7.9685877500000002e-01	   1.4786980999999999e-01	
   9.8958706500000004e-01	   8.0320533699999996e-01	   1.4652912800000001e-01	
   9.8864774099999997e-01	   8.0957860500000001e-01	   1.4535728400000000e-01	
   9.8762055699999995e-01	   8.1597794199999996e-01	   1.4436264400000001e-01	
   9.8650936600000005e-01	   8.2240062000000003e-01	   1.4355667899999999e-01	
   9.8531419799999997e-01	   8.2884597999999998e-01	   1.4294511600000001e-01	
   9.8403113900000005e-01	   8.3531535999999995e-01	   1.4252838800000001e-01	
   9.8265281999999998e-01	   8.4181172999999998e-01	   1.4230265300000000e-01	
   9.8119038900000000e-01	   8.4832890200000000e-01	   1.4227860700000000e-01	
   9.7964363700000001e-01	   8.5486646799999999e-01	   1.4245342499999999e-01	
   9.7799491800000005e-01	   8.6143231399999998e-01	   1.4280819100000000e-01	
   9.7626497700000003e-01	   8.6801599799999996e-01	   1.4335094400000001e-01	
   9.7444303799999998e-01	   8.7462219399999996e-01	   1.4406115600000000e-01	
   9.7253000899999997e-01	   8.8125006299999997e-01	   1.4492291299999999e-01	
   9.7053293200000001e-01	   8.8789612500000004e-01	   1.4591866300000000e-01	
   9.6844347700000000e-01	   8.9456398900000000e-01	   1.4701443800000000e-01	
   9.6627122499999996e-01	   9.0124936499999997e-01	   1.4817963900000000e-01	
   9.6402105699999996e-01	   9.0795037899999997e-01	   1.4937042800000000e-01	
   9.6168148099999995e-01	   9.1467247900000004e-01	   1.5052034300000000e-01	
   9.5927564600000004e-01	   9.2140653699999997e-01	   1.5156601900000000e-01	
   9.5680806799999996e-01	   9.2815206500000003e-01	   1.5240948900000001e-01	
   9.5428681299999996e-01	   9.3490773000000005e-01	   1.5292115800000000e-01	
   9.5172608299999994e-01	   9.4167060499999999e-01	   1.5292536300000001e-01	
   9.4915053299999996e-01	   9.4843489999999997e-01	   1.5217760399999999e-01	
   9.4660226999999997e-01	   9.5518985999999995e-01	   1.5032794399999999e-01	
   9.4415174199999996e-01	   9.6191648699999999e-01	   1.4686078899999999e-01	
   9.4189612000000000e-01	   9.6858981399999999e-01	   1.4095560600000001e-01	
   9.4001509699999997e-01	   9.7515835699999998e-01	   1.3132551700000000e-01	
